date,postal_code,district,no2,pm10,aqi
2025-08-02,10715,Charlottenburg-Wilmersdorf,18.7,23.3,23
2025-08-02,10717,Charlottenburg-Wilmersdorf,20.3,19.2,22
2025-08-02,10719,Charlottenburg-Wilmersdorf,18.0,19.7,21
2025-08-02,10777,Charlottenburg-Wilmersdorf,19.3,16.8,21
2025-08-02,10777,Charlottenburg-Wilmersdorf,17.6,24.4,23
2025-08-02,10779,Charlottenburg-Wilmersdorf,18.8,19.0,21
2025-08-02,10779,Charlottenburg-Wilmersdorf,23.9,23.4,27
2025-08-02,10781,Tempelhof-Schöneberg,18.5,17.4,20
2025-08-02,10783,Friedrichshain-Kreuzberg,15.6,16.0,18
2025-08-02,10783,Friedrichshain-Kreuzberg,21.6,21.4,24
2025-08-02,10785,Friedrichshain-Kreuzberg,16.6,24.8,23
2025-08-02,10785,Friedrichshain-Kreuzberg,22.3,21.5,25
2025-08-02,10785,Friedrichshain-Kreuzberg,13.3,21.1,19
2025-08-02,10787,Charlottenburg-Wilmersdorf,16.6,19.4,20
2025-08-02,10787,Charlottenburg-Wilmersdorf,13.7,17.8,17
2025-08-02,10787,Charlottenburg-Wilmersdorf,13.6,19.3,18
2025-08-02,10789,Charlottenburg-Wilmersdorf,20.4,16.5,21
2025-08-02,10789,Charlottenburg-Wilmersdorf,17.2,17.6,20
2025-08-02,10823,Tempelhof-Schöneberg,23.0,19.9,24
2025-08-02,10825,Charlottenburg-Wilmersdorf,18.7,16.4,20
2025-08-02,10825,Charlottenburg-Wilmersdorf,16.1,22.9,22
2025-08-02,10827,Tempelhof-Schöneberg,21.2,15.1,21
2025-08-02,10829,Tempelhof-Schöneberg,20.0,18.2,22
2025-08-02,10961,Friedrichshain-Kreuzberg,22.1,20.2,24
2025-08-02,10963,Friedrichshain-Kreuzberg,20.3,24.3,25
2025-08-02,10963,Friedrichshain-Kreuzberg,14.6,20.7,19
2025-08-02,10965,Friedrichshain-Kreuzberg,20.6,17.9,22
2025-08-02,10965,Friedrichshain-Kreuzberg,17.3,18.5,20
2025-08-02,10965,Friedrichshain-Kreuzberg,18.1,18.4,21
2025-08-02,10967,Friedrichshain-Kreuzberg,23.6,16.8,23
2025-08-02,10967,Friedrichshain-Kreuzberg,16.9,16.4,19
2025-08-02,10969,Friedrichshain-Kreuzberg,19.9,19.8,22
2025-08-02,10969,Friedrichshain-Kreuzberg,16.9,17.7,19
2025-08-02,10997,Friedrichshain-Kreuzberg,13.7,15.9,17
2025-08-02,10997,Friedrichshain-Kreuzberg,18.0,17.2,20
2025-08-02,10997,Friedrichshain-Kreuzberg,19.7,20.2,22
2025-08-02,10999,Friedrichshain-Kreuzberg,17.4,17.6,20
2025-08-02,10999,Friedrichshain-Kreuzberg,17.2,17.4,19
2025-08-02,10999,Friedrichshain-Kreuzberg,22.4,21.2,25
2025-08-02,10999,Friedrichshain-Kreuzberg,13.0,21.9,19
2025-08-02,12043,Neukölln,16.1,17.4,19
2025-08-02,12045,Neukölln,22.3,19.7,24
2025-08-02,12047,Friedrichshain-Kreuzberg,23.6,22.6,26
2025-08-02,12047,Friedrichshain-Kreuzberg,17.5,21.9,22
2025-08-02,12049,Neukölln,23.2,15.7,22
2025-08-02,12049,Neukölln,15.0,18.6,19
2025-08-02,12051,Neukölln,15.2,22.2,21
2025-08-02,12051,Neukölln,22.7,16.8,23
2025-08-02,12053,Neukölln,23.3,17.0,23
2025-08-02,12055,Neukölln,15.3,21.3,20
2025-08-02,12057,Neukölln,13.3,17.8,17
2025-08-02,12057,Neukölln,13.7,18.2,18
2025-08-02,12059,Friedrichshain-Kreuzberg,15.7,20.2,20
2025-08-02,12059,Friedrichshain-Kreuzberg,21.7,22.5,25
2025-08-02,12059,Friedrichshain-Kreuzberg,18.7,20.0,22
2025-08-02,12099,Neukölln,18.0,23.9,23
2025-08-02,12099,Neukölln,19.6,16.1,20
2025-08-02,12101,Friedrichshain-Kreuzberg,23.2,22.5,26
2025-08-02,12101,Friedrichshain-Kreuzberg,13.7,20.4,19
2025-08-02,12103,Tempelhof-Schöneberg,20.9,23.2,25
2025-08-02,12105,Steglitz-Zehlendorf,23.6,18.2,24
2025-08-02,12105,Steglitz-Zehlendorf,15.1,19.8,19
2025-08-02,12107,Neukölln,22.6,23.2,26
2025-08-02,12107,Neukölln,20.9,23.3,25
2025-08-02,12107,Neukölln,12.8,18.8,17
2025-08-02,12109,Neukölln,15.4,23.2,21
2025-08-02,12109,Neukölln,19.8,21.8,23
2025-08-02,12157,Steglitz-Zehlendorf,18.6,19.1,21
2025-08-02,12157,Steglitz-Zehlendorf,18.9,24.7,24
2025-08-02,12159,Charlottenburg-Wilmersdorf,15.4,15.3,17
2025-08-02,12159,Charlottenburg-Wilmersdorf,20.6,18.8,22
2025-08-02,12161,Charlottenburg-Wilmersdorf,15.8,18.1,19
2025-08-02,12161,Charlottenburg-Wilmersdorf,17.2,24.4,23
2025-08-02,12161,Charlottenburg-Wilmersdorf,17.0,16.0,19
2025-08-02,12163,Steglitz-Zehlendorf,20.6,21.3,24
2025-08-02,12163,Steglitz-Zehlendorf,13.7,22.2,20
2025-08-02,12165,Steglitz-Zehlendorf,15.0,16.8,18
2025-08-02,12167,Steglitz-Zehlendorf,15.0,16.5,18
2025-08-02,12169,Steglitz-Zehlendorf,13.9,15.5,16
2025-08-02,12169,Steglitz-Zehlendorf,15.1,16.6,18
2025-08-02,12203,Steglitz-Zehlendorf,19.8,23.1,24
2025-08-02,12205,Steglitz-Zehlendorf,21.3,24.4,26
2025-08-02,12207,Steglitz-Zehlendorf,20.5,24.0,25
2025-08-02,12209,Steglitz-Zehlendorf,18.3,18.7,21
2025-08-02,12209,Steglitz-Zehlendorf,13.2,22.3,19
2025-08-02,12247,Steglitz-Zehlendorf,24.0,23.3,27
2025-08-02,12247,Steglitz-Zehlendorf,14.6,23.1,21
2025-08-02,12249,Steglitz-Zehlendorf,20.6,15.6,21
2025-08-02,12249,Steglitz-Zehlendorf,23.5,17.1,23
2025-08-02,12277,Steglitz-Zehlendorf,20.9,24.4,25
2025-08-02,12277,Steglitz-Zehlendorf,15.2,22.4,21
2025-08-02,12279,Steglitz-Zehlendorf,16.4,23.3,22
2025-08-02,12279,Steglitz-Zehlendorf,13.0,20.1,18
2025-08-02,12305,Neukölln,19.9,18.9,22
2025-08-02,12305,Neukölln,19.9,21.5,23
2025-08-02,12307,Tempelhof-Schöneberg,21.2,19.7,23
2025-08-02,12309,Tempelhof-Schöneberg,12.7,18.7,17
2025-08-02,12347,Neukölln,22.3,18.5,23
2025-08-02,12347,Neukölln,21.4,16.6,22
2025-08-02,12349,Neukölln,14.3,20.3,19
2025-08-02,12349,Neukölln,16.7,20.2,21
2025-08-02,12351,Neukölln,20.2,20.9,23
2025-08-02,12353,Neukölln,18.5,16.2,20
2025-08-02,12355,Neukölln,14.0,24.1,21
2025-08-02,12355,Neukölln,13.6,22.4,20
2025-08-02,12357,Neukölln,21.9,16.3,22
2025-08-02,12357,Neukölln,14.5,15.8,17
2025-08-02,12359,Neukölln,14.6,21.4,20
2025-08-02,12359,Neukölln,22.5,18.4,23
2025-08-02,12435,Friedrichshain-Kreuzberg,19.9,18.2,22
2025-08-02,12435,Friedrichshain-Kreuzberg,19.8,23.4,24
2025-08-02,12435,Friedrichshain-Kreuzberg,18.3,18.5,21
2025-08-02,12437,Neukölln,19.4,21.3,23
2025-08-02,12437,Neukölln,19.8,20.4,23
2025-08-02,12459,Lichtenberg,24.1,17.6,24
2025-08-02,12459,Lichtenberg,15.3,18.3,19
2025-08-02,12459,Lichtenberg,15.2,24.4,22
2025-08-02,12487,Neukölln,13.3,18.3,17
2025-08-02,12487,Neukölln,20.4,22.8,24
2025-08-02,12489,Neukölln,19.1,23.6,24
2025-08-02,12489,Neukölln,13.9,15.7,17
2025-08-02,12524,Neukölln,16.9,21.6,21
2025-08-02,12524,Neukölln,14.7,22.5,20
2025-08-02,12526,Treptow-Köpenick,16.5,19.3,20
2025-08-02,12527,Treptow-Köpenick,23.9,20.7,25
2025-08-02,12555,Marzahn-Hellersdorf,20.7,16.6,21
2025-08-02,12555,Marzahn-Hellersdorf,12.7,18.2,17
2025-08-02,12557,Treptow-Köpenick,15.6,22.1,21
2025-08-02,12559,Treptow-Köpenick,12.7,21.0,18
2025-08-02,12587,Treptow-Köpenick,21.1,16.4,21
2025-08-02,12589,Treptow-Köpenick,18.2,24.9,24
2025-08-02,12619,Marzahn-Hellersdorf,24.4,24.4,27
2025-08-02,12621,Marzahn-Hellersdorf,21.3,17.2,22
2025-08-02,12621,Marzahn-Hellersdorf,18.8,23.8,24
2025-08-02,12623,Marzahn-Hellersdorf,22.2,17.7,23
2025-08-02,12623,Marzahn-Hellersdorf,21.0,20.6,23
2025-08-02,12627,Marzahn-Hellersdorf,15.5,22.8,21
2025-08-02,12629,Marzahn-Hellersdorf,18.9,18.4,21
2025-08-02,12679,Marzahn-Hellersdorf,19.2,20.6,22
2025-08-02,12681,Lichtenberg,18.0,19.5,21
2025-08-02,12681,Lichtenberg,14.7,22.6,21
2025-08-02,12683,Lichtenberg,15.3,19.8,19
2025-08-02,12683,Lichtenberg,15.9,20.7,20
2025-08-02,12683,Lichtenberg,12.7,23.5,20
2025-08-02,12685,Marzahn-Hellersdorf,23.5,22.0,26
2025-08-02,12687,Marzahn-Hellersdorf,20.8,20.3,23
2025-08-02,12689,Lichtenberg,20.8,19.6,23
2025-08-02,12689,Lichtenberg,19.4,16.3,20
2025-08-02,13051,Lichtenberg,20.8,15.6,21
2025-08-02,13051,Lichtenberg,24.3,24.5,27
2025-08-02,13053,Lichtenberg,17.2,16.9,19
2025-08-02,13053,Lichtenberg,21.1,17.8,22
2025-08-02,13053,Lichtenberg,16.9,21.1,21
2025-08-02,13055,Lichtenberg,22.8,23.3,26
2025-08-02,13055,Lichtenberg,22.8,23.3,26
2025-08-02,13057,Lichtenberg,23.3,23.3,26
2025-08-02,13057,Lichtenberg,12.7,24.8,20
2025-08-02,13059,Lichtenberg,16.1,15.6,18
2025-08-02,13086,Pankow,14.2,19.0,18
2025-08-02,13088,Lichtenberg,18.0,24.1,23
2025-08-02,13088,Lichtenberg,18.5,19.7,21
2025-08-02,13089,Pankow,15.6,23.7,22
2025-08-02,13125,Pankow,21.2,15.2,21
2025-08-02,13127,Pankow,15.8,20.0,20
2025-08-02,13129,Pankow,22.8,24.2,26
2025-08-02,13156,Pankow,14.7,17.6,18
2025-08-02,13156,Pankow,17.0,24.3,23
2025-08-02,13158,Pankow,20.0,15.1,20
2025-08-02,13158,Pankow,19.8,15.8,20
2025-08-02,13159,Pankow,13.5,19.8,18
2025-08-02,13159,Pankow,22.7,16.1,22
2025-08-02,13187,Mitte,19.7,17.3,21
2025-08-02,13187,Mitte,23.0,18.0,23
2025-08-02,13187,Mitte,22.9,19.8,24
2025-08-02,13189,Pankow,19.1,18.9,21
2025-08-02,13347,Mitte,23.4,24.2,27
2025-08-02,13349,Mitte,22.7,23.9,26
2025-08-02,13349,Mitte,24.0,22.5,26
2025-08-02,13351,Charlottenburg-Wilmersdorf,22.7,21.6,25
2025-08-02,13351,Charlottenburg-Wilmersdorf,22.4,17.0,23
2025-08-02,13353,Charlottenburg-Wilmersdorf,18.2,21.0,22
2025-08-02,13353,Charlottenburg-Wilmersdorf,15.1,16.5,18
2025-08-02,13355,Mitte,23.4,19.5,24
2025-08-02,13357,Mitte,21.2,19.6,23
2025-08-02,13357,Mitte,16.0,21.9,21
2025-08-02,13359,Mitte,16.7,23.4,22
2025-08-02,13359,Mitte,20.8,18.2,22
2025-08-02,13359,Mitte,18.3,15.4,19
2025-08-02,13403,Reinickendorf,13.6,15.5,16
2025-08-02,13405,Charlottenburg-Wilmersdorf,14.3,23.7,21
2025-08-02,13405,Charlottenburg-Wilmersdorf,21.5,19.9,23
2025-08-02,13405,Charlottenburg-Wilmersdorf,16.5,17.5,19
2025-08-02,13407,Mitte,18.6,15.3,19
2025-08-02,13407,Mitte,21.7,20.3,24
2025-08-02,13407,Mitte,21.5,16.4,22
2025-08-02,13409,Mitte,14.6,19.2,19
2025-08-02,13409,Mitte,13.8,20.2,19
2025-08-02,13409,Mitte,19.6,17.3,21
2025-08-02,13435,Reinickendorf,21.4,17.0,22
2025-08-02,13437,Pankow,14.4,15.2,17
2025-08-02,13437,Pankow,17.0,20.9,21
2025-08-02,13439,Pankow,23.0,17.0,23
2025-08-02,13439,Pankow,23.8,23.8,27
2025-08-02,13465,Reinickendorf,18.0,21.0,22
2025-08-02,13467,Reinickendorf,13.5,20.6,19
2025-08-02,13469,Pankow,15.7,20.0,20
2025-08-02,13469,Pankow,15.4,17.2,18
2025-08-02,13503,Reinickendorf,15.4,24.7,22
2025-08-02,13505,Reinickendorf,18.5,24.7,24
2025-08-02,13505,Reinickendorf,19.5,18.2,21
2025-08-02,13507,Reinickendorf,14.1,22.8,20
2025-08-02,13509,Reinickendorf,23.2,16.2,23
2025-08-02,13581,Spandau,20.0,22.8,24
2025-08-02,13583,Spandau,19.7,17.9,21
2025-08-02,13585,Spandau,24.3,17.9,24
2025-08-02,13587,Reinickendorf,20.1,20.1,23
2025-08-02,13587,Reinickendorf,23.7,18.9,24
2025-08-02,13589,Spandau,16.0,16.2,18
2025-08-02,13591,Spandau,15.5,20.9,20
2025-08-02,13593,Spandau,18.7,17.1,20
2025-08-02,13595,Charlottenburg-Wilmersdorf,18.7,19.4,21
2025-08-02,13595,Charlottenburg-Wilmersdorf,15.3,17.3,18
2025-08-02,13597,Charlottenburg-Wilmersdorf,20.9,23.6,25
2025-08-02,13597,Charlottenburg-Wilmersdorf,13.0,18.4,17
2025-08-02,13599,Charlottenburg-Wilmersdorf,20.8,23.9,25
2025-08-02,13599,Charlottenburg-Wilmersdorf,18.0,18.3,20
2025-08-02,13599,Charlottenburg-Wilmersdorf,20.8,16.8,21
2025-08-02,13627,Charlottenburg-Wilmersdorf,18.3,20.8,22
2025-08-02,13627,Charlottenburg-Wilmersdorf,24.2,20.6,25
2025-08-02,13627,Charlottenburg-Wilmersdorf,16.6,21.2,21
2025-08-02,13629,Charlottenburg-Wilmersdorf,24.3,18.0,24
2025-08-02,13629,Charlottenburg-Wilmersdorf,13.4,18.2,17
2025-08-02,13629,Charlottenburg-Wilmersdorf,20.7,17.4,22
2025-08-02,14050,Charlottenburg-Wilmersdorf,18.0,24.3,23
2025-08-02,14050,Charlottenburg-Wilmersdorf,22.4,21.8,25
2025-08-02,14052,Charlottenburg-Wilmersdorf,22.0,22.6,25
2025-08-02,14052,Charlottenburg-Wilmersdorf,22.1,16.9,22
2025-08-02,14053,Charlottenburg-Wilmersdorf,13.7,21.6,19
2025-08-02,14193,Charlottenburg-Wilmersdorf,22.4,22.6,25
2025-08-02,14193,Charlottenburg-Wilmersdorf,15.1,18.4,19
2025-08-02,14193,Charlottenburg-Wilmersdorf,12.9,16.6,16
2025-08-02,14057,Charlottenburg-Wilmersdorf,15.2,22.0,20
2025-08-02,14059,Charlottenburg-Wilmersdorf,18.3,21.1,22
2025-08-02,14089,Charlottenburg-Wilmersdorf,21.4,20.8,24
2025-08-02,14089,Charlottenburg-Wilmersdorf,15.2,16.8,18
2025-08-02,14089,Charlottenburg-Wilmersdorf,13.9,17.6,18
2025-08-02,14109,Spandau,20.3,21.2,23
2025-08-02,14109,Spandau,24.3,21.1,26
2025-08-02,14129,Charlottenburg-Wilmersdorf,19.8,20.5,23
2025-08-02,14129,Charlottenburg-Wilmersdorf,20.8,22.7,24
2025-08-02,14129,Charlottenburg-Wilmersdorf,19.3,23.1,24
2025-08-02,14163,Steglitz-Zehlendorf,21.9,17.8,23
2025-08-02,14165,Steglitz-Zehlendorf,24.2,16.6,23
2025-08-02,14167,Steglitz-Zehlendorf,19.1,17.0,20
2025-08-02,14169,Charlottenburg-Wilmersdorf,17.6,17.8,20
2025-08-02,14169,Charlottenburg-Wilmersdorf,22.8,24.5,27
2025-08-02,14193,Charlottenburg-Wilmersdorf,24.1,16.4,23
2025-08-02,14193,Charlottenburg-Wilmersdorf,14.1,23.8,21
2025-08-02,14193,Charlottenburg-Wilmersdorf,19.5,17.0,21
2025-08-02,14195,Charlottenburg-Wilmersdorf,22.0,18.5,23
2025-08-02,14195,Charlottenburg-Wilmersdorf,18.9,16.3,20
2025-08-02,14197,Charlottenburg-Wilmersdorf,17.5,16.0,19
2025-08-02,14197,Charlottenburg-Wilmersdorf,20.4,16.0,21
2025-08-02,14197,Charlottenburg-Wilmersdorf,15.8,18.4,19
2025-08-02,14199,Charlottenburg-Wilmersdorf,16.8,20.2,21
2025-08-02,14199,Charlottenburg-Wilmersdorf,24.4,17.0,24
2025-08-02,12439,Treptow-Köpenick,20.2,24.3,25
2025-08-02,14055,Charlottenburg-Wilmersdorf,23.0,20.9,25
2025-08-02,14055,Charlottenburg-Wilmersdorf,22.2,23.9,26
2025-08-02,15537,Treptow-Köpenick,20.4,16.5,21
2025-08-02,15566,Treptow-Köpenick,22.6,16.4,22
2025-08-02,15569,Treptow-Köpenick,16.0,23.5,22
2025-08-03,10115,Mitte,20.2,20.7,23
2025-08-03,10117,Friedrichshain-Kreuzberg,19.6,24.4,24
2025-08-03,10117,Friedrichshain-Kreuzberg,20.0,16.5,21
2025-08-03,10119,Mitte,14.6,15.3,17
2025-08-03,10119,Mitte,15.9,24.2,22
2025-08-03,10178,Friedrichshain-Kreuzberg,16.0,22.0,21
2025-08-03,10178,Friedrichshain-Kreuzberg,19.8,23.1,24
2025-08-03,10178,Friedrichshain-Kreuzberg,24.2,18.0,24
2025-08-03,10179,Friedrichshain-Kreuzberg,24.0,15.0,22
2025-08-03,10179,Friedrichshain-Kreuzberg,15.3,19.8,19
2025-08-03,10243,Friedrichshain-Kreuzberg,16.2,24.9,23
2025-08-03,10243,Friedrichshain-Kreuzberg,13.0,24.1,20
2025-08-03,10245,Friedrichshain-Kreuzberg,17.3,15.7,19
2025-08-03,10245,Friedrichshain-Kreuzberg,22.5,16.9,23
2025-08-03,10245,Friedrichshain-Kreuzberg,23.5,18.1,24
2025-08-03,10247,Friedrichshain-Kreuzberg,15.4,23.3,21
2025-08-03,10247,Friedrichshain-Kreuzberg,15.8,23.2,21
2025-08-03,10247,Friedrichshain-Kreuzberg,15.2,16.9,18
2025-08-03,10249,Friedrichshain-Kreuzberg,16.8,20.3,21
2025-08-03,10249,Friedrichshain-Kreuzberg,22.2,20.0,24
2025-08-03,10249,Friedrichshain-Kreuzberg,20.3,19.1,22
2025-08-03,10315,Lichtenberg,22.0,20.4,24
2025-08-03,10315,Lichtenberg,19.5,17.9,21
2025-08-03,10317,Friedrichshain-Kreuzberg,15.7,20.3,20
2025-08-03,10317,Friedrichshain-Kreuzberg,15.3,21.9,20
2025-08-03,10317,Friedrichshain-Kreuzberg,12.7,15.6,16
2025-08-03,10318,Lichtenberg,21.9,24.7,26
2025-08-03,10318,Lichtenberg,22.7,16.7,23
2025-08-03,10318,Lichtenberg,21.7,18.6,23
2025-08-03,10319,Lichtenberg,13.5,19.7,18
2025-08-03,10319,Lichtenberg,21.7,15.4,21
2025-08-03,10365,Friedrichshain-Kreuzberg,13.1,20.5,18
2025-08-03,10365,Friedrichshain-Kreuzberg,13.9,23.7,21
2025-08-03,10367,Friedrichshain-Kreuzberg,17.8,24.0,23
2025-08-03,10367,Friedrichshain-Kreuzberg,18.3,18.3,21
2025-08-03,10367,Friedrichshain-Kreuzberg,22.3,20.6,24
2025-08-03,10369,Lichtenberg,20.7,22.8,24
2025-08-03,10369,Lichtenberg,14.4,17.5,18
2025-08-03,10405,Friedrichshain-Kreuzberg,15.3,20.3,20
2025-08-03,10405,Friedrichshain-Kreuzberg,16.0,18.7,19
2025-08-03,10405,Friedrichshain-Kreuzberg,14.1,18.8,18
2025-08-03,10407,Friedrichshain-Kreuzberg,16.0,15.9,18
2025-08-03,10407,Friedrichshain-Kreuzberg,21.3,19.1,23
2025-08-03,10407,Friedrichshain-Kreuzberg,15.5,16.6,18
2025-08-03,10409,Pankow,22.5,18.0,23
2025-08-03,10435,Mitte,18.2,18.3,21
2025-08-03,10435,Mitte,16.4,19.3,20
2025-08-03,10437,Mitte,17.5,24.2,23
2025-08-03,10437,Mitte,21.0,21.3,24
2025-08-03,10439,Mitte,18.7,24.7,24
2025-08-03,10439,Mitte,12.7,20.9,18
2025-08-03,10551,Mitte,23.6,23.1,26
2025-08-03,10553,Charlottenburg-Wilmersdorf,13.4,23.3,20
2025-08-03,10553,Charlottenburg-Wilmersdorf,23.8,22.4,26
2025-08-03,10555,Charlottenburg-Wilmersdorf,12.9,21.7,19
2025-08-03,10555,Charlottenburg-Wilmersdorf,21.8,19.2,23
2025-08-03,10557,Mitte,19.0,20.7,22
2025-08-03,10559,Mitte,18.6,16.9,20
2025-08-03,10585,Charlottenburg-Wilmersdorf,13.5,21.2,19
2025-08-03,10587,Charlottenburg-Wilmersdorf,15.4,20.1,20
2025-08-03,10587,Charlottenburg-Wilmersdorf,21.9,23.0,25
2025-08-03,10589,Charlottenburg-Wilmersdorf,23.2,24.0,27
2025-08-03,10589,Charlottenburg-Wilmersdorf,18.9,16.3,20
2025-08-03,10623,Charlottenburg-Wilmersdorf,16.8,21.9,21
2025-08-03,10623,Charlottenburg-Wilmersdorf,13.3,24.5,21
2025-08-03,10625,Charlottenburg-Wilmersdorf,20.7,24.2,25
2025-08-03,10627,Charlottenburg-Wilmersdorf,15.9,23.3,22
2025-08-03,10629,Charlottenburg-Wilmersdorf,13.3,15.5,16
2025-08-03,10707,Charlottenburg-Wilmersdorf,20.5,17.5,22
2025-08-03,10709,Charlottenburg-Wilmersdorf,18.4,16.5,20
2025-08-03,10711,Charlottenburg-Wilmersdorf,12.7,24.3,20
2025-08-03,10713,Charlottenburg-Wilmersdorf,13.9,22.5,20
2025-08-03,10715,Charlottenburg-Wilmersdorf,20.9,20.3,23
2025-08-03,10715,Charlottenburg-Wilmersdorf,13.4,24.8,21
2025-08-03,10717,Charlottenburg-Wilmersdorf,22.9,16.9,23
2025-08-03,10719,Charlottenburg-Wilmersdorf,16.3,21.4,21
2025-08-03,10777,Charlottenburg-Wilmersdorf,13.7,21.1,19
2025-08-03,10777,Charlottenburg-Wilmersdorf,21.6,18.4,23
2025-08-03,10779,Charlottenburg-Wilmersdorf,18.8,19.9,22
2025-08-03,10779,Charlottenburg-Wilmersdorf,16.2,17.4,19
2025-08-03,10781,Tempelhof-Schöneberg,17.4,21.8,22
2025-08-03,10783,Friedrichshain-Kreuzberg,12.9,19.2,18
2025-08-03,10783,Friedrichshain-Kreuzberg,20.5,15.2,20
2025-08-03,10785,Friedrichshain-Kreuzberg,17.0,24.5,23
2025-08-03,10785,Friedrichshain-Kreuzberg,21.1,20.0,23
2025-08-03,10785,Friedrichshain-Kreuzberg,20.1,22.1,24
2025-08-03,10787,Charlottenburg-Wilmersdorf,20.3,17.0,21
2025-08-03,10787,Charlottenburg-Wilmersdorf,22.0,16.3,22
2025-08-03,10787,Charlottenburg-Wilmersdorf,20.1,24.0,25
2025-08-03,10789,Charlottenburg-Wilmersdorf,17.6,20.9,21
2025-08-03,10789,Charlottenburg-Wilmersdorf,17.2,19.9,21
2025-08-03,10823,Tempelhof-Schöneberg,14.0,20.2,19
2025-08-03,10825,Charlottenburg-Wilmersdorf,21.9,17.4,22
2025-08-03,10825,Charlottenburg-Wilmersdorf,21.7,24.1,26
2025-08-03,10827,Tempelhof-Schöneberg,15.5,17.1,18
2025-08-03,10829,Tempelhof-Schöneberg,22.9,16.6,23
2025-08-03,10961,Friedrichshain-Kreuzberg,19.6,24.3,24
2025-08-03,10963,Friedrichshain-Kreuzberg,18.3,17.6,20
2025-08-03,10963,Friedrichshain-Kreuzberg,12.8,23.6,20
2025-08-03,10965,Friedrichshain-Kreuzberg,17.2,22.7,22
2025-08-03,10965,Friedrichshain-Kreuzberg,20.2,18.8,22
2025-08-03,10965,Friedrichshain-Kreuzberg,13.7,17.5,17
2025-08-03,10967,Friedrichshain-Kreuzberg,18.1,22.6,23
2025-08-03,10967,Friedrichshain-Kreuzberg,24.4,21.0,26
2025-08-03,10969,Friedrichshain-Kreuzberg,21.1,17.5,22
2025-08-03,10969,Friedrichshain-Kreuzberg,19.1,23.9,24
2025-08-03,10997,Friedrichshain-Kreuzberg,18.9,22.2,23
2025-08-03,10997,Friedrichshain-Kreuzberg,13.1,24.1,20
2025-08-03,10997,Friedrichshain-Kreuzberg,24.0,19.4,25
2025-08-03,10999,Friedrichshain-Kreuzberg,23.6,16.3,23
2025-08-03,10999,Friedrichshain-Kreuzberg,20.7,24.2,25
2025-08-03,10999,Friedrichshain-Kreuzberg,13.8,21.0,19
2025-08-03,10999,Friedrichshain-Kreuzberg,15.1,21.1,20
2025-08-03,12043,Neukölln,14.8,20.8,20
2025-08-03,12045,Neukölln,18.8,19.7,22
2025-08-03,12047,Friedrichshain-Kreuzberg,15.1,17.6,18
2025-08-03,12047,Friedrichshain-Kreuzberg,20.9,21.1,24
2025-08-03,12049,Neukölln,19.1,22.2,23
2025-08-03,12049,Neukölln,12.8,24.2,20
2025-08-03,12051,Neukölln,21.5,15.7,21
2025-08-03,12051,Neukölln,14.8,17.5,18
2025-08-03,12053,Neukölln,22.4,22.8,25
2025-08-03,12055,Neukölln,16.8,22.8,22
2025-08-03,12057,Neukölln,16.6,17.1,19
2025-08-03,12057,Neukölln,12.7,16.8,16
2025-08-03,12059,Friedrichshain-Kreuzberg,24.4,18.7,25
2025-08-03,12059,Friedrichshain-Kreuzberg,19.9,15.6,20
2025-08-03,12059,Friedrichshain-Kreuzberg,17.6,22.3,22
2025-08-03,12099,Neukölln,13.7,21.7,19
2025-08-03,12099,Neukölln,20.9,23.6,25
2025-08-03,12101,Friedrichshain-Kreuzberg,16.0,19.3,20
2025-08-03,12101,Friedrichshain-Kreuzberg,24.4,21.4,26
2025-08-03,12103,Tempelhof-Schöneberg,23.9,24.5,27
2025-08-03,12105,Steglitz-Zehlendorf,21.4,24.6,26
2025-08-03,12105,Steglitz-Zehlendorf,24.2,15.7,23
2025-08-03,12107,Neukölln,13.9,15.0,16
2025-08-03,12107,Neukölln,15.9,24.6,22
2025-08-03,12107,Neukölln,15.6,20.4,20
2025-08-03,12109,Neukölln,13.5,22.0,19
2025-08-03,12109,Neukölln,24.2,24.1,27
2025-08-03,12157,Steglitz-Zehlendorf,13.3,19.3,18
2025-08-03,12157,Steglitz-Zehlendorf,22.8,19.4,24
2025-08-03,12159,Charlottenburg-Wilmersdorf,21.7,16.7,22
2025-08-03,12159,Charlottenburg-Wilmersdorf,17.1,24.1,23
2025-08-03,12161,Charlottenburg-Wilmersdorf,12.8,21.5,19
2025-08-03,12161,Charlottenburg-Wilmersdorf,12.7,16.8,16
2025-08-03,12161,Charlottenburg-Wilmersdorf,15.0,20.6,20
2025-08-03,12163,Steglitz-Zehlendorf,18.5,18.3,21
2025-08-03,12163,Steglitz-Zehlendorf,18.0,16.5,20
2025-08-03,12165,Steglitz-Zehlendorf,19.6,16.8,21
2025-08-03,12167,Steglitz-Zehlendorf,21.8,20.6,24
2025-08-03,12169,Steglitz-Zehlendorf,17.1,20.6,21
2025-08-03,12169,Steglitz-Zehlendorf,14.5,22.9,21
2025-08-03,12203,Steglitz-Zehlendorf,22.1,17.5,23
2025-08-03,12205,Steglitz-Zehlendorf,16.6,24.2,22
2025-08-03,12207,Steglitz-Zehlendorf,16.0,20.2,20
2025-08-03,12209,Steglitz-Zehlendorf,21.7,17.0,22
2025-08-03,12209,Steglitz-Zehlendorf,23.7,19.1,24
2025-08-03,12247,Steglitz-Zehlendorf,23.5,24.2,27
2025-08-03,12247,Steglitz-Zehlendorf,14.2,19.8,19
